#:GATKReport.v1.1:9
#:GATKTable:11:9:%s:%s:%s:%s:%s:%d:%d:%d:%.2f:%d:%.2f:;
#:GATKTable:CompOverlap:The overlap between eval and comp sites
CompOverlap  CompRod    EvalRod                                      JexlExpression  Novelty  nEvalVariants  novelSites  nVariantsAtComp  compRate  nConcordant  concordantRate
CompOverlap  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            all                603         545               58      9.62           39           67.24
CompOverlap  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            known                0           0                0      0.00            0            0.00
CompOverlap  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            novel              603         545               58      9.62           39           67.24
CompOverlap  hapmap3.3  230420_M00766_0544_000000000-KRTLG_23M05386  none            all                603         575               28      4.64           23           82.14
CompOverlap  hapmap3.3  230420_M00766_0544_000000000-KRTLG_23M05386  none            known                0           0                0      0.00            0            0.00
CompOverlap  hapmap3.3  230420_M00766_0544_000000000-KRTLG_23M05386  none            novel              603         575               28      4.64           23           82.14
CompOverlap  omni2.5    230420_M00766_0544_000000000-KRTLG_23M05386  none            all                603         588               15      2.49           15          100.00
CompOverlap  omni2.5    230420_M00766_0544_000000000-KRTLG_23M05386  none            known                0           0                0      0.00            0            0.00
CompOverlap  omni2.5    230420_M00766_0544_000000000-KRTLG_23M05386  none            novel              603         588               15      2.49           15          100.00

#:GATKTable:30:9:%s:%s:%s:%s:%s:%d:%d:%d:%d:%.8f:%.8f:%d:%d:%d:%d:%d:%d:%d:%d:%d:%d:%d:%d:%d:%.2e:%.2f:%.2f:%.2e:%.2f:%.2f:;
#:GATKTable:CountVariants:Counts different classes of variants in the sample
CountVariants  CompRod    EvalRod                                      JexlExpression  Novelty  nProcessedLoci  nCalledLoci  nRefLoci  nVariantLoci  variantRate  variantRatePerBp  nSNPs  nMNPs  nInsertions  nDeletions  nComplex  nSymbolic  nMixed  nNoCalls  nHets  nHomRef  nHomVar  nSingletons  nHomDerived  heterozygosity  heterozygosityPerBp  hetHomRatio  indelRate  indelRatePerBp  insertionDeletionRatio
CountVariants  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            all               23419          603         0           603   0.02574832       38.00000000    592      8            0           3         0          0       0         0    599        0        3          596            0        2.56e-02                39.00       199.67   1.28e-04         7806.00                    0.00
CountVariants  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            known             23419            0         0             0   0.00000000        0.00000000      0      0            0           0         0          0       0         0      0        0        0            0            0        0.00e+00                 0.00         0.00   0.00e+00            0.00                    0.00
CountVariants  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            novel             23419          603         0           603   0.02574832       38.00000000    592      8            0           3         0          0       0         0    599        0        3          596            0        2.56e-02                39.00       199.67   1.28e-04         7806.00                    0.00
CountVariants  hapmap3.3  230420_M00766_0544_000000000-KRTLG_23M05386  none            all               23419          603         0           603   0.02574832       38.00000000    592      8            0           3         0          0       0         0    599        0        3          596            0        2.56e-02                39.00       199.67   1.28e-04         7806.00                    0.00
CountVariants  hapmap3.3  230420_M00766_0544_000000000-KRTLG_23M05386  none            known             23419            0         0             0   0.00000000        0.00000000      0      0            0           0         0          0       0         0      0        0        0            0            0        0.00e+00                 0.00         0.00   0.00e+00            0.00                    0.00
CountVariants  hapmap3.3  230420_M00766_0544_000000000-KRTLG_23M05386  none            novel             23419          603         0           603   0.02574832       38.00000000    592      8            0           3         0          0       0         0    599        0        3          596            0        2.56e-02                39.00       199.67   1.28e-04         7806.00                    0.00
CountVariants  omni2.5    230420_M00766_0544_000000000-KRTLG_23M05386  none            all               23419          603         0           603   0.02574832       38.00000000    592      8            0           3         0          0       0         0    599        0        3          596            0        2.56e-02                39.00       199.67   1.28e-04         7806.00                    0.00
CountVariants  omni2.5    230420_M00766_0544_000000000-KRTLG_23M05386  none            known             23419            0         0             0   0.00000000        0.00000000      0      0            0           0         0          0       0         0      0        0        0            0            0        0.00e+00                 0.00         0.00   0.00e+00            0.00                    0.00
CountVariants  omni2.5    230420_M00766_0544_000000000-KRTLG_23M05386  none            novel             23419          603         0           603   0.02574832       38.00000000    592      8            0           3         0          0       0         0    599        0        3          596            0        2.56e-02                39.00       199.67   1.28e-04         7806.00                    0.00

#:GATKTable:7:180:%s:%s:%s:%s:%s:%d:%.2f:;
#:GATKTable:IndelLengthHistogram:Indel length histogram
IndelLengthHistogram  CompRod    EvalRod                                      JexlExpression  Novelty  Length  Freq
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            all         -10  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            all          -9  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            all          -8  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            all          -7  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            all          -6  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            all          -5  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            all          -4  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            all          -3  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            all          -2  0.33
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            all          -1  0.67
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            all           1  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            all           2  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            all           3  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            all           4  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            all           5  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            all           6  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            all           7  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            all           8  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            all           9  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            all          10  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            known       -10  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            known        -9  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            known        -8  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            known        -7  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            known        -6  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            known        -5  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            known        -4  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            known        -3  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            known        -2  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            known        -1  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            known         1  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            known         2  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            known         3  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            known         4  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            known         5  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            known         6  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            known         7  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            known         8  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            known         9  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            known        10  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            novel       -10  0.00
IndelLengthHistogram  cosmic78   230420_M00766_0544_000000000-KRTLG_23M05386  none            novel        -9  0.00
